comment_id,text,published_at,roberta_neg,roberta_neu,roberta_pos,roberta_label,num_words
UgzfBzY3YhTBHW1Ok-l4AaABAg,some endgame vibes,2025-12-16T01:33:27Z,0.0107337245717644,0.5541626811027527,0.4351036250591278,neutral,3
Ugz0KV-vlXOtROz6H7Z4AaABAg,this is really it,2025-12-16T01:33:09Z,0.0882299616932869,0.4846483767032623,0.4271217286586761,neutral,4
UgyLKeB6i16jf9laYrl4AaABAg,omg finally kali is here  to help🎉,2025-12-16T01:32:39Z,0.0014919070526957,0.0392864607274532,0.959221601486206,positive,7
UgxhobeazaTz4XTBpFx4AaABAg,its officalseason 6 episode 1 vanishing of the duffer brothers,2025-12-16T01:32:25Z,0.0896303579211235,0.8284276723861694,0.0819418877363205,neutral,10
Ugxl2UX1btUHrL3PaqZ4AaABAg,"i hope that holly and max will get out and everything will be fine with them, otherwise the trailer shows that they will be killed forever, but if max finally dies, i will die myself.",2025-12-16T01:32:23Z,0.5428124070167542,0.3748967349529266,0.0822907909750938,negative,35
UgxEBnf2OSMCL2ENXzB4AaABAg,people better start dying or it's not going to be realistic,2025-12-16T01:32:15Z,0.9345912337303162,0.0621113888919353,0.0032973436173051,negative,11
Ugy-i67gHrEr5JTTTIt4AaABAg,duffer brothers know how to cook!!!!! dayummmm,2025-12-16T01:32:10Z,0.0136339869350194,0.1617784351110458,0.8245875835418701,positive,7
UgzTzsOTcZ6FhQJwOSt4AaABAg,who's here  on a monday.,2025-12-16T01:32:09Z,0.0725968778133392,0.8063247799873352,0.1210783272981643,neutral,5
UgxeswlK6LfLDMDjpyl4AaABAg,i can’t wait !!!! the end is near 😭😭😭it’s a bitter sweet moment,2025-12-16T01:32:09Z,0.0041580009274184,0.012007868848741,0.983834147453308,positive,13
Ugyz2aR12_JvJxARKL14AaABAg,daammnn i got nipple chills 😂❤,2025-12-16T01:31:54Z,0.0049921413883566,0.0600024312734603,0.9350054264068604,positive,6
UgwuU6m4yvNA6MR9eIV4AaABAg,i know this is not relevant but found 60 dollars in a shop the other day handed it in think im proud of myself,2025-12-16T01:31:32Z,0.0065888897515833,0.1072861701250076,0.8861249089241028,positive,24
UgxyqXyeecw4tHJYHnF4AaABAg,im mortified wtfffff,2025-12-16T01:31:29Z,0.8796620965003967,0.1093572229146957,0.0109806964173913,negative,3
Ugyi2k_txa2xDciQ0aJ4AaABAg,what if steve and dustin both die 😭,2025-12-16T01:31:04Z,0.7162667512893677,0.2693493664264679,0.0143839260563254,negative,8
Ugz5P_CzXEveqoUiZOZ4AaABAg,"for ages ive been saying this (i literally wrote it down to remember it)- “am the only one with the thought process of, what if they take dustin’s “you die, i die” from s3 too literally like could metaphorical, like steve physically dies & then it takes such a mental/emotional toll, dustin mentally/emotionally dies or literal, like steve dies & dustin refuses too leave his body despite the danger & even if steve is unresponsive, and he ends up getting killed in the cross fire of some fight in the background (also dustin would’ve had to leave eddie’s body in the upside down, right? if so, i doubt he would wanna do that again, especially if it’s steve’s body)(or vice versa to either, i think it just works better the way i had wrote it)” now- they *both* said it again?!??! i swear, ether steve or dustin dies, or they both die.. i can’t really see another outcome (unless one/both of them gets injured & just put in the hospital for a while)",2025-12-16T01:30:15Z,0.4944193363189697,0.4442871212959289,0.0612934902310371,negative,173
UgxjmoBLiVa3p5pWC6d4AaABAg,"guys, as much as i hate to say it, i already know that robin is gonna die",2025-12-16T01:29:47Z,0.7473976016044617,0.2246637642383575,0.0279387291520833,negative,17
Ugwr1LaK-ufJA8AmmiJ4AaABAg,"""honey singh fans thought something different by volume 2"" 🌚💀✨️",2025-12-16T01:29:43Z,0.248297706246376,0.6658087968826294,0.0858935266733169,neutral,10
Ugwp83qha9lpLJ58ONt4AaABAg,0:25 that's doraemon door,2025-12-16T01:29:39Z,0.0364508517086505,0.8835492134094238,0.0799999386072158,neutral,4
Ugz71DH9rNeh7egRI2R4AaABAg,"i’m glad that dustin and steve got over their issues, but i’m scared they’re both gonna die. 🙏",2025-12-16T01:29:25Z,0.300466924905777,0.4315392673015594,0.2679938077926636,neutral,18
UgxrKE9OkzKOf2OrxfB4AaABAg,"it look so grand and so like i don't know how to describe but it's huge ohh steve and dustin ""you die,i die"" 😢 we're not readynancy with that gun ohh myy el and kalii",2025-12-16T01:28:47Z,0.1040399819612503,0.236136645078659,0.6598233580589294,positive,35
UgwP5UqP-2BqPW3buWl4AaABAg,"hopefully they all die, no happy ending",2025-12-16T01:27:58Z,0.8918302655220032,0.0977798029780387,0.0103898597881197,negative,7
UgycoVlmj2jz7nhryGh4AaABAg,"excuse me??? “you die, i die”??? i think tf not 😭😭",2025-12-16T01:27:46Z,0.8456205129623413,0.1366885602474212,0.0176908709108829,negative,11
Ugz_9VFkW6pH7-gbLPp4AaABAg,"0:34 nancy ""the shooter"" mf'in wheeler",2025-12-16T01:27:29Z,0.6056141257286072,0.3814293146133423,0.0129565801471471,negative,6
UgwF4magS1T_kIPvH5d4AaABAg,"with how little screen time steve has, i am terrified for him",2025-12-16T01:27:24Z,0.925354540348053,0.0708777606487274,0.0037676766514778,negative,12
UgxyJ5GQWC5WfS_Vo7h4AaABAg,steve :u die l die dustin:u die i die me:if anyone dies i die,2025-12-16T01:27:01Z,0.606360673904419,0.3625189960002899,0.0311203636229038,negative,14
UgyvVB5IJxiGBroonhd4AaABAg,steve and dustin are cooked yo,2025-12-16T01:26:47Z,0.1259715557098388,0.7676961421966553,0.106332316994667,neutral,6
Ugz4n7Tdx0loMEFyygl4AaABAg,"for the first time, in a series trailer they are using such intense music..... it's going to be hell of an ending to such a fabulous well written by the duffer brothers and co. can't wait for the marvellous twisted cinematic ending to st.",2025-12-16T01:26:46Z,0.0028533877339214,0.0161782838404178,0.9809682965278624,positive,44
Ugzy3x5fM1_b_PNZY2l4AaABAg,"damn bout to be 10years since the show aired , wtf time flew",2025-12-16T01:26:10Z,0.5766700506210327,0.3539130389690399,0.0694168508052825,negative,13
UgyHhQNPwz_wQZKmwfB4AaABAg,008 is back,2025-12-16T01:26:04Z,0.0233487673103809,0.6210210919380188,0.3556301295757293,neutral,3
Ugyi509aCl0A4baV7Cx4AaABAg,f0ckkkkk i screamed when i saw this!!!,2025-12-16T01:26:03Z,0.1620540618896484,0.205170527100563,0.6327754259109497,positive,7
UgwXN4fvpqRiCqhNRK94AaABAg,0:32 wtf is that,2025-12-16T01:25:53Z,0.6190486550331116,0.3528115153312683,0.0281398706138134,negative,4
UgzhnmOORrrvKCxET1J4AaABAg,“you die i die” if both yall die i die,2025-12-16T01:25:43Z,0.9036393761634828,0.0876815468072891,0.0086791161447763,negative,10
UgxLnMknQyJ5tFkwdqp4AaABAg,"i say karen wheeler saves the world on new years eve, with her slamming down the wine bottle first for dramatic effect.",2025-12-16T01:25:31Z,0.0134005500003695,0.2304438650608062,0.7561556100845337,positive,22
UgyDRSiH0J_R-ehaVnV4AaABAg,dunno man this looks a bit shit they’ve given the game away already,2025-12-16T01:25:29Z,0.9315618276596068,0.0599825046956539,0.008455641567707,negative,13
Ugyj_cQDegLCJOuP-qJ4AaABAg,adrian,2025-12-16T01:25:12Z,0.1457231342792511,0.6865929961204529,0.1676838099956512,neutral,1
UgxMqe49WT6DMU7NbHR4AaABAg,bro what do they mean everything they knew about the upside down was wrong? i’m so confused,2025-12-16T01:25:10Z,0.9178518652915956,0.0758572965860366,0.0062907934188842,negative,17
UgwEehXnPeXRXFW-MC14AaABAg,byler,2025-12-16T01:24:56Z,0.1669697612524032,0.6208608746528625,0.2121694236993789,neutral,1
UgxuGdYKw-5fosythzV4AaABAg,bro why did i first think that it was glitching between henry and ted wheeler on the stairs at first?,2025-12-16T01:24:35Z,0.4221245646476745,0.5436614751815796,0.0342139564454555,neutral,20
UgwIBhEyhkR3t-NIGzp4AaABAg,i absolutely despise this whole volume nonsense. either release it all or release an episode a week. don’t release some now wait weeks on end for another couple episodes.,2025-12-16T01:24:13Z,0.9382853507995604,0.0546733736991882,0.0070411846973001,negative,29
UgyngpH3XxyRuNFmaaV4AaABAg,i die tooo😭😭😭,2025-12-16T01:23:49Z,0.8848942518234253,0.0989969968795776,0.016108751296997,negative,3
UgyqHlaBdHRbR93-pRV4AaABAg,"i’m calling  bunny hops, dusty bun , and hairspray are dying.",2025-12-16T01:23:16Z,0.616152822971344,0.3358930945396423,0.0479540936648845,negative,11
UgzNocQby1re1ESxiVV4AaABAg,so why is there no robin in this trailer,2025-12-16T01:23:14Z,0.2770150005817413,0.6896747946739197,0.0333102010190486,neutral,9
UgwCsMKp0R90FsDedg14AaABAg,cant wait for a spinoff in 2085.,2025-12-16T01:22:40Z,0.0059761367738246,0.0625675395131111,0.9314563274383544,positive,7
Ugy8xdEN3P2LriAZVjl4AaABAg,👍,2025-12-16T01:22:26Z,0.0292709115892648,0.3850224018096924,0.5857066512107849,positive,1
UgyjZ-egWKD7teBQsKF4AaABAg,you die i die?????? noooooo,2025-12-16T01:22:11Z,0.9618731141090392,0.0345809943974018,0.0035458942875266,negative,5
UgyhNKyT23UDUivQw8x4AaABAg,henry glitching between himself and vecna looked so cool yet so freaky 😫,2025-12-16T01:22:07Z,0.1378173530101776,0.4006412327289581,0.4615414440631866,positive,13
Ugz2gNDbzU92MJC1FhF4AaABAg,yeah,2025-12-16T01:21:48Z,0.1669852584600448,0.5315836668014526,0.3014310300350189,neutral,1
Ugx_YbDScFM3RuARoaJ4AaABAg,"no, not my dusty bun",2025-12-16T01:21:37Z,0.8503484725952148,0.1323987990617752,0.0172527190297842,negative,5
UgwUp5pTDk0DeJrEXuR4AaABAg,upside down,2025-12-16T01:21:33Z,0.3966750800609588,0.5459334254264832,0.0573915131390094,neutral,2
UgwyMVfdG-oZyDgC4k54AaABAg,yeeessssssssssssssssssssssss,2025-12-16T01:21:07Z,0.0069584427401423,0.086291454732418,0.9067500829696656,positive,1
Ugy6Vf_QO6Z2cPAtgtF4AaABAg,yooo lets gooo,2025-12-16T01:21:04Z,0.0257791113108396,0.2380264699459076,0.736194372177124,positive,3
UgwFVgck4Q3SjI-7zRJ4AaABAg,1:36 they better not die or im suing 😢.,2025-12-16T01:21:03Z,0.8506578207015991,0.1374796777963638,0.0118625219911336,negative,9
UgwHCLTAO2NKVSBE87p4AaABAg,1:36 fivk you mean you die i die stopp,2025-12-16T01:20:18Z,0.9490859508514404,0.0451919250190258,0.0057221129536628,negative,9
Ugy2NdxUnD_v2MVvuEd4AaABAg,i didn’t like the lack of screen time hopper had in this 😭🙏,2025-12-16T01:19:16Z,0.9079795479774476,0.0854671895503997,0.0065532512962818,negative,13
UgwDC_9MPAJr3RmrTIZ4AaABAg,byler... save me...bylersave me byler,2025-12-16T01:18:41Z,0.1107110455632209,0.6616579294204712,0.227631002664566,neutral,5
UgyJaFMP9pArg4HQpqB4AaABAg,ohhh myyyyyy gooooooood!!!!,2025-12-16T01:18:37Z,0.0024278408382087,0.0203276854008436,0.97724449634552,positive,3
UgwQ2QWSU61PiV1I8r94AaABAg,the finale….. all about to be done :(,2025-12-16T01:18:27Z,0.4332649111747741,0.4864920675754547,0.0802429616451263,neutral,8
UgyeU8YGnb2pa6of2Ex4AaABAg,i can't wait for 25 december after seeing this,2025-12-16T01:18:13Z,0.0015025319298729,0.0108704771846532,0.9876269698143004,positive,9
UgyMA8iz8VzRlZsiPjV4AaABAg,im calling it fin did spoil dustin’s death but yall wont know for a fact if its real or not until it comes out so its a non spoil spoil,2025-12-16T01:18:05Z,0.2197087705135345,0.7147059440612793,0.0655852854251861,neutral,30
UgzsGDZBOPY_e9VJHOd4AaABAg,i really hope steve doesnt die but i have a feeling he will especially with end of beginning playing,2025-12-16T01:17:45Z,0.1514206528663635,0.6319079995155334,0.2166713923215866,neutral,19
UgzN7T1rjNDN_LV9VvB4AaABAg,1:36 just a mother enjoying time with her son,2025-12-16T01:17:43Z,0.0048568444326519,0.1279513984918594,0.8671917915344238,positive,9
Ugx-a7qh1MxCnWWldd94AaABAg,the clip of lucas sheltering an obviously still unconscious max?! goosebumps. 😭,2025-12-16T01:17:20Z,0.0558952540159225,0.3713469505310058,0.5727577805519104,positive,12
Ugz1hSnR7UZfGS2-22J4AaABAg,you die i die has me shaking,2025-12-16T01:17:16Z,0.6432279944419861,0.3193726539611816,0.0373992845416069,negative,7
UgwssUrJUJIZkzHuDU94AaABAg,why did they make vecna a transformer,2025-12-16T01:17:07Z,0.6183975338935852,0.36681067943573,0.0147917410358786,negative,7
UgxvpXudjk8vZBMxNSZ4AaABAg,so we're all dying 😂,2025-12-16T01:16:50Z,0.4741621911525726,0.4211091697216034,0.1047286018729209,negative,5
UgxPW6KXN15_ybGM68p4AaABAg,"""you die i die "": sound s  bad ending ;(",2025-12-16T01:16:19Z,0.9276671409606934,0.0649920776486396,0.007340878713876,negative,10
UgzP8IeE29NpUv9lNax4AaABAg,i really don't think that demogorgon in the hospital was there for vickie i think it's there to finish what it started......,2025-12-16T01:15:32Z,0.5120605230331421,0.4561831057071686,0.0317563787102699,negative,22
UgzzH7Kbvy8ODZt11MF4AaABAg,end of an era,2025-12-16T01:15:21Z,0.3252428472042084,0.6036844253540039,0.0710727199912071,neutral,4
Ugx7OM2bhIU964Df3UB4AaABAg,this is peak,2025-12-16T01:15:20Z,0.0112963430583477,0.1361230760812759,0.8525805473327637,positive,3
UgxywJSPqJHZKOmOfnh4AaABAg,the thing that scares me is that jonathan isn’t there…,2025-12-16T01:15:01Z,0.7216166257858276,0.259350061416626,0.0190332718193531,negative,10
UgxJvs0tWgenzg046_F4AaABAg,if they die i die,2025-12-16T01:14:41Z,0.9172157049179076,0.0771190375089645,0.0056653087958693,negative,5
UgyLLIWqN3z-wNR1Qpd4AaABAg,robin whereeee,2025-12-16T01:14:36Z,0.0288577321916818,0.7397220134735107,0.2314202338457107,neutral,2
UgyFvFw28jTbz8Je6hl4AaABAg,what i'm most excited to find out is if max will or will not wake up blind,2025-12-16T01:14:27Z,0.0028363494202494,0.0362029932439327,0.9609606266021729,positive,17
UgyGEmE_mox50Lguc0J4AaABAg,yeesssss,2025-12-16T01:13:58Z,0.0863890126347541,0.518367350101471,0.3952436447143554,neutral,1
UgwBYemhYXNEe3s87sN4AaABAg,if you die i die 💔💔 steve dont die,2025-12-16T01:13:44Z,0.889504075050354,0.0969465970993042,0.0135492905974388,negative,9
Ugzxh3JCxp_eBrLPt994AaABAg,"""you die, i die""that is",2025-12-16T01:13:24Z,0.6454002857208252,0.322565346956253,0.0320344120264053,negative,5
Ugyvf7-2V8LqTm_osU94AaABAg,i hope they show less robin in the 2nd half. she’s not an og character why is she getting more screen time then steve dustin and lucas combined,2025-12-16T01:13:13Z,0.5824989080429077,0.3827547132968902,0.0347463563084602,negative,28
Ugw45Bge0BiBFbDVUs14AaABAg,"kids still need a plan to save holly's physical body from vecna's lair even after she ""escapes camazots"" with max.",2025-12-16T01:12:58Z,0.1772457212209701,0.7868342399597168,0.0359200909733772,neutral,20
UgzyTKPbd9hoIgB5eDZ4AaABAg,i hope dustin and will die,2025-12-16T01:12:44Z,0.8354628682136536,0.1554532498121261,0.0090838465839624,negative,6
UgzGuXjtODHHJ5VOWGF4AaABAg,what in the world i love you show so dang much🖤🫢✌️,2025-12-16T01:12:12Z,0.0060212477110326,0.0204258281737566,0.973552942276001,positive,11
UgxjWuc_wc5wKLQsbvl4AaABAg,"0:54  ah yes, typical nancy always holding a gun.",2025-12-16T01:12:07Z,0.5446876287460327,0.4167897701263428,0.038522645831108,negative,9
UgzXQBSGnfHoW8sTn5x4AaABAg,1:26 1:46 vecna,2025-12-16T01:12:04Z,0.1095448732376098,0.7626394629478455,0.1278156638145446,neutral,3
UgwfGhIYCJMX4TDcqXZ4AaABAg,ohhhhhhhhhhhhhh noooooooooooooooo,2025-12-16T01:11:53Z,0.9267389178276062,0.0639194846153259,0.0093416320160031,negative,2
UgxK8e3nEWvG8n7TZO54AaABAg,"if steve or dustin dies, the duffer brothers ain't gonna be found 🙏",2025-12-16T01:11:45Z,0.3973448276519775,0.5359455347061157,0.0667096301913261,neutral,13
UgzIe61sbPoUDW1lv3B4AaABAg,what ever we assumed to be the upside down.....was totally wrong,2025-12-16T01:11:45Z,0.8941680192947388,0.0981441959738731,0.0076877204701304,negative,11
UgybilOqAkpmdSwUhOh4AaABAg,imagine season 6 comes out,2025-12-16T01:11:02Z,0.007002115715295,0.6600828766822815,0.3329149484634399,neutral,5
Ugy9bLiFVMz6lpoeCWR4AaABAg,hire,2025-12-16T01:10:58Z,0.1533602029085159,0.7311317920684814,0.1155080050230026,neutral,1
Ugz3kQSW1RWUYU-aEEp4AaABAg,"this gives avengers endgame level vibes, very “whatever it takes” coded.",2025-12-16T01:10:57Z,0.0031029207166284,0.1557115167379379,0.8411855697631836,positive,11
UgwYUImoMqvdNiTZ24p4AaABAg,❤️❤️❤️❤️❤️❤️,2025-12-16T01:10:17Z,0.0027706429827958,0.0179846081882715,0.9792447090148926,positive,1
UgxBRAl0nXSGC6eMrKF4AaABAg,i smell the epic-est of all epic endings!!,2025-12-16T01:09:56Z,0.0158449411392211,0.1332994550466537,0.8508556485176086,positive,8
UgwMdL3mDS-ys6ZcNS54AaABAg,1:10 nice jurassic park reference,2025-12-16T01:09:08Z,0.0057443222030997,0.1146779432892799,0.8795776963233948,positive,5
Ugzh4YTV18k73s5jBwh4AaABAg,you die i die 🥹,2025-12-16T01:08:58Z,0.8512374758720398,0.1341956257820129,0.0145668508484959,negative,5
Ugwk71q8gY5U6YlkZOx4AaABAg,“its not like a bopper 😟😟😭😭”,2025-12-16T01:08:22Z,0.8745402693748474,0.1152939870953559,0.0101657090708613,negative,6
UgzcaIcFK3Nrooovekl4AaABAg,absolute cinemaaaaaaaaaaaaaaaa,2025-12-16T01:08:14Z,0.0866697877645492,0.4171669781208038,0.4961632490158081,positive,2
Ugx1gkqab8hPFTiNMM94AaABAg,"0:56 - nancy ""switch-em-down-nephew"" wheeler",2025-12-16T01:07:58Z,0.1020126193761825,0.845082700252533,0.0529046021401882,neutral,5
UgwHz95yaCnpQdzoozh4AaABAg,if you die i diee😭😭😭😭😭got me dyingg noo 😭,2025-12-16T01:07:53Z,0.9272491335868835,0.0642981827259063,0.008452583104372,negative,9
Ugww7Vja-VU5CqJWqSV4AaABAg,my gut tells me this season is going to break us 😢,2025-12-16T01:07:21Z,0.9031853675842284,0.0880645215511322,0.008750095963478,negative,12
UgxunnF1bgf3fBRaWdJ4AaABAg,season five is gonna be in seven in the **** membrane,2025-12-16T01:06:57Z,0.0249433517456054,0.8997651934623718,0.0752913951873779,neutral,11
UgwSRtdyZOtulzoreuh4AaABAg,this show is insane. the mother with a hatchet can defeat the demigorgon but a whole military squad cant beat it with machine guns. and somehow his gayness makes him able to control the monsters???? who is writing this shit.,2025-12-16T01:06:21Z,0.9545502662658693,0.0406486578285694,0.0048010456375777,negative,40
UgwGvkILatLyzLiv1_54AaABAg,"𝖬𝗒 𝗆𝖺𝗑 𝗂𝗌 𝖻𝖺𝖼𝗄.? 𝖧𝖤𝖢𝖪 𝖸𝖤𝖠𝖧𝖧, 𝖻𝗎𝗍 𝖧𝗈𝗅𝗅𝗒 𝖼𝖺𝗇'𝗍 𝖽𝗂𝖾 𝖿𝗋𝗈𝗆 𝗏𝖾𝖼𝗇𝖺 𝖻𝖾𝖼𝗎𝗓 𝗌𝗁𝖾 𝗂𝗌 𝗃𝗎𝗌𝗍 𝖺 𝗄𝗂𝖽",2025-12-16T01:06:05Z,0.0954721942543983,0.8494817614555359,0.0550460219383239,neutral,18
UgywjlIGHs4n5vGv-ul4AaABAg,"we get it, vecna ain’t the villain.. y’all are making it too obvious now, your trailers are like spoilers at this point smh.. steve probably dies on that tall ass tower sacrificing himself lol",2025-12-16T01:05:26Z,0.6333113312721252,0.3224751651287079,0.0442135408520698,negative,34
Ugyt67a66der_03P-oN4AaABAg,just finish this series already,2025-12-16T01:05:25Z,0.5168774127960205,0.403410941362381,0.0797116160392761,negative,5
UgxLXUjEbExOxkI-UAZ4AaABAg,"so excited, but i'm also not ready to say goodbye...",2025-12-16T01:05:21Z,0.0662991851568222,0.1250444948673248,0.8086563348770142,positive,10
UgxQOOkSuqALqDQZfB14AaABAg,ahhhh do freak’n exciting‼️🎄😱😱😱,2025-12-16T01:04:59Z,0.375704675912857,0.3285917639732361,0.2957035601139068,negative,4
UgzbOuRmsNXupmxAyYV4AaABAg,you die i die,2025-12-16T01:04:40Z,0.8555928468704224,0.1297843605279922,0.014622769318521,negative,4
UgyFB8g4wgxg-FjPELB4AaABAg,love the upbeat song in the background! totally fits the vibe😉,2025-12-16T01:04:29Z,0.0011468736920505,0.0089970435947179,0.9898561239242554,positive,11
Ugz6pHyAvMcfGKh2C2F4AaABAg,please change el`s costume even in volume 2.is the producing team is out of budget even for a costume,2025-12-16T01:04:21Z,0.6401553153991699,0.3386134803295135,0.0212311651557683,negative,19
Ugwg4DPDLtuMkMmg6QR4AaABAg,netflix really trying to take all of are time.,2025-12-16T01:04:20Z,0.4928356111049652,0.4715855419635772,0.0355788320302963,negative,9
UgzhDClfm2Y1rmEwk8l4AaABAg,one last time 🙌,2025-12-16T01:04:19Z,0.0061837402172386,0.3161455690860748,0.6776707172393799,positive,4
Ugw-_ZEhyeyYAEe-nsN4AaABAg,1:18 omg why is the demo heading straight for my shayla robin?? 🫰🪦🎋 this will not be a peaceful christmas gang,2025-12-16T01:04:12Z,0.8804951906204224,0.1089041754603385,0.0106006618589162,negative,21
UgyCyfpSs_vpRVMapCh4AaABAg,they gave nancy a big gun! now copy the discover commercial and give her a flamethrower.,2025-12-16T01:04:07Z,0.6618301272392273,0.3019256889820099,0.0362441539764404,negative,16
UgyGBzTc8rCHiHVQYaZ4AaABAg,"wtf, netflix makin everyone wait to watch is riddiculous!",2025-12-16T01:04:00Z,0.9401483535766602,0.0519008114933967,0.0079509289935231,negative,9
UgzQboWDFWl6tZf_cat4AaABAg,them: you die i dieme: you better don’t die,2025-12-16T01:03:52Z,0.4653637111186981,0.463168203830719,0.0714680925011634,negative,9
UgzONj0kXNg17sZPyNR4AaABAg,0:53 i thought nancy was badass with a shotgun. now i’m more attracted to her with an assault rifle! 😍,2025-12-16T01:03:45Z,0.0051766755059361,0.0593042708933353,0.9355190992355348,positive,20
UgxLMBdOfsPHIxPZ8HN4AaABAg,oh this is bouta be so peak 😭✌️,2025-12-16T01:03:45Z,0.0026262453757226,0.0409179478883743,0.9564557671546936,positive,8
UgzlkISCwX_jvQjyn4V4AaABAg,'steve' you die i die 'dustin' you die i die,2025-12-16T01:03:00Z,0.5256876349449158,0.4391293227672577,0.0351830869913101,negative,10
Ugza-UKiNsFleinMehJ4AaABAg,i literally flipped in my bed after i saw a glimpse of will using his powers 😂😂😂😭😭😂😂😂,2025-12-16T01:02:52Z,0.2353698015213012,0.4569273293018341,0.3077028691768646,neutral,17
Ugx9EABeBRNqNjPTCUx4AaABAg,vecna bout to get these hands,2025-12-16T01:02:38Z,0.2025295495986938,0.6200410723686218,0.1774293929338455,neutral,6
UgwU6XZDPsni1RbIbxZ4AaABAg,we’re all about to be traumatized lol this season will be brutal,2025-12-16T01:02:34Z,0.7367686629295349,0.2211777865886688,0.0420535802841186,negative,12
Ugy0ynRYooYCWrC1ZvN4AaABAg,"well, now i'm more psyched than ever to see the ending. that looked amazing.",2025-12-16T01:01:56Z,0.0016267813043668,0.0061238533817231,0.9922493696212769,positive,14
UgzHaRz2Yl9EvV0l-zp4AaABAg,"holy shit, now this is the real thrill, got me ready excited and my blood pumping for it! i’m all here for it i have so many unanswered questions and i can’t wait for the finale 😤 🙌",2025-12-16T01:01:37Z,0.0038338298909366,0.0109725259244441,0.98519366979599,positive,38
Ugy56lIoHiYEceTxJjV4AaABAg,steve dies 100% yall i'm so sorry.,2025-12-16T01:01:35Z,0.910594642162323,0.07737947255373,0.0120259132236242,negative,7
UgxV-5RhmO5iSxO2YWR4AaABAg,i have a strong gut feeling that steve is definitely gonna die this time😢,2025-12-16T01:01:02Z,0.9363586902618408,0.0586480498313903,0.0049931644462049,negative,14
UgxaNP_Mip3G3JiCNad4AaABAg,"dear internet, if you do not have upside down in your stranger things playlist, now is the time to find it!!",2025-12-16T01:00:40Z,0.3678295016288757,0.4529798626899719,0.1791906803846359,neutral,21
UgxdzJR7DqSryso6IpV4AaABAg,1:19 vickie might be cooked😭😔,2025-12-16T01:00:11Z,0.6160367131233215,0.3632373809814453,0.0207258891314268,negative,5
UgzsP3N1MD5xkUEdkfZ4AaABAg,max gonna be runnin up that hill until new years😭,2025-12-16T01:00:06Z,0.1161186620593071,0.6767906546592712,0.2070907205343246,neutral,10
Ugw7ANzIzWdozvhoiaF4AaABAg,1:49 nancy rambo 🔥,2025-12-16T00:59:41Z,0.0099912723526358,0.4144247770309448,0.5755839943885803,positive,4
UgwcBkL5OyNHW9E-Opt4AaABAg,whatchu mean u die i die???,2025-12-16T00:59:38Z,0.7234230637550354,0.2628237009048462,0.0137531794607639,negative,6
UgzEJ6Yp8lh5Fv-4lJp4AaABAg,i keep rewatching this i’m so excited and the stairs scene with henry glitching into one makes me so impatient i just wanna watch ittttt😭😭,2025-12-16T00:59:33Z,0.0070570823736488,0.0197061002254486,0.9732367396354676,positive,25
UgygA01WHriAalq_oNt4AaABAg,la mejor serie del todo fu#^*king mundo,2025-12-16T00:59:03Z,0.3424306511878967,0.6139421463012695,0.0436272732913494,neutral,7
Ugw1h0OZ0BAeQQFRSLp4AaABAg,1:18 demo is attacking robin here i hope she doesn't die,2025-12-16T00:57:53Z,0.5654146075248718,0.4033793807029724,0.0312059298157691,negative,11
UgytJYKkY7e-snNI7aR4AaABAg,this looks insane,2025-12-16T00:56:53Z,0.5098166465759277,0.2951393723487854,0.1950440257787704,negative,3
Ugz0hGXtgCCa5IbC_kd4AaABAg,it is not looking good for steve and dustin rn.,2025-12-16T00:56:38Z,0.9073419570922852,0.0877164229750633,0.0049415957182645,negative,10
Ugx7jew6ZIm6NdfbIfF4AaABAg,"can’t wait to find out, but the question is will the dragon show up or venca master and will he deploy the mind flyer because the dragon would be the best villain to deploy",2025-12-16T00:56:37Z,0.0114459218457341,0.1749707013368606,0.8135834336280823,positive,34
Ugxxw6-OpZsCMn7Jsy94AaABAg,we're about to witness peak.,2025-12-16T00:56:23Z,0.0120090283453464,0.3992765247821808,0.5887144207954407,positive,5
UgwmpFq3218uuaWR8FB4AaABAg,1:23 get away from my baby holly and get out of the wheeler’s house vecna,2025-12-16T00:56:09Z,0.5497589111328125,0.3983111679553985,0.0519298762083053,negative,15
UgySjkmzMH7t3moGhjZ4AaABAg,"if steve, dustin, or robin die idk what to do in life💔🙌",2025-12-16T00:55:58Z,0.7019645571708679,0.2742010653018951,0.0238343682140111,negative,12
Ugz4gYZHTinYYrK_TO14AaABAg,we’re losing 4 characters 2 kids in the main gang and 2 of the side homies are going down. i feel it in my big toe,2025-12-16T00:55:52Z,0.8408735990524292,0.1484255790710449,0.0107008311897516,negative,26
UgyqNdP2flxspZZRA9R4AaABAg,"“you die, i die” i die too. 🙂",2025-12-16T00:55:50Z,0.4378988742828369,0.4450596868991852,0.1170414462685585,neutral,8
UgxToPN5xJzW7ETzjA94AaABAg,i cant remember her name is but robins gf is bouta either get slimed or will is gonna clutch again,2025-12-16T00:55:49Z,0.1605417877435684,0.7896081805229187,0.0498500876128673,neutral,20
UgxXWx0hcJmMiW2wHFd4AaABAg,i’ve never wanted christmas to come more faster 😔,2025-12-16T00:55:48Z,0.3811153173446655,0.3361267149448395,0.282757967710495,negative,9
UgybcySDRN8nPxCjQz54AaABAg,1:48 why did i think it said training season by dua lipa helppp 💀,2025-12-16T00:55:17Z,0.4406691789627075,0.498195618391037,0.0611352026462554,neutral,14
